,map_name,player_name,team_name,hero_name
38551,King's Row,LIP,Shanghai Dragons,Soldier: 76
38576,King's Row,LIP,Shanghai Dragons,Widowmaker
38608,King's Row,LeeJaeGon,Shanghai Dragons,Lucio
38657,King's Row,Void,Shanghai Dragons,Zarya
38688,King's Row,WhoRu,Shanghai Dragons,Genji
38719,Colosseo,ChoiSehwan,Guangzhou Charge,Genji
38754,Colosseo,Develop,Guangzhou Charge,Soldier: 76
38793,Colosseo,Farway1987,Guangzhou Charge,Ana
38836,Colosseo,Rio,Guangzhou Charge,Winston
38883,Colosseo,Unique,Guangzhou Charge,Lucio
38926,Colosseo,Becky,Los Angeles Valiant,Reaper
38961,Colosseo,ColdesT,Los Angeles Valiant,Ana
38996,Colosseo,Diya,Los Angeles Valiant,Soldier: 76
39028,Colosseo,Lengsa,Los Angeles Valiant,Lucio
39065,Colosseo,SASIN,Los Angeles Valiant,Zarya
39098,Route 66,ChoiSehwan,Guangzhou Charge,Genji
39110,Route 66,ChoiSehwan,Guangzhou Charge,Hanzo
39125,Route 66,Develop,Guangzhou Charge,Ashe
39140,Route 66,Develop,Guangzhou Charge,Sombra
39160,Route 66,Farway1987,Guangzhou Charge,Ana
39193,Route 66,Rio,Guangzhou Charge,Winston
39229,Route 66,Unique,Guangzhou Charge,Brigitte
39245,Route 66,Unique,Guangzhou Charge,Lucio
39268,Route 66,Becky,Los Angeles Valiant,Echo
39286,Route 66,Becky,Los Angeles Valiant,Genji
39325,Route 66,ColdesT,Los Angeles Valiant,Ana
39358,Route 66,Diya,Los Angeles Valiant,Hanzo
39365,Route 66,Diya,Los Angeles Valiant,Reaper
39380,Route 66,Diya,Los Angeles Valiant,Soldier: 76
39401,Route 66,Diya,Los Angeles Valiant,Widowmaker
39416,Route 66,Lengsa,Los Angeles Valiant,Brigitte
39434,Route 66,Lengsa,Los Angeles Valiant,Lucio
39453,Route 66,Lengsa,Los Angeles Valiant,Mercy
39465,Route 66,SASIN,Los Angeles Valiant,Zarya
39497,Eichenwalde,ChoiSehwan,Guangzhou Charge,Genji
39529,Eichenwalde,Develop,Guangzhou Charge,Ashe
39541,Eichenwalde,Develop,Guangzhou Charge,Soldier: 76
39566,Eichenwalde,Develop,Guangzhou Charge,Widowmaker
39590,Eichenwalde,Farway1987,Guangzhou Charge,Ana
39625,Eichenwalde,Rio,Guangzhou Charge,Winston
39664,Eichenwalde,Unique,Guangzhou Charge,Brigitte
39680,Eichenwalde,Unique,Guangzhou Charge,Lucio
39721,Eichenwalde,Becky,Los Angeles Valiant,Echo
39747,Eichenwalde,Becky,Los Angeles Valiant,Reaper
39762,Eichenwalde,Becky,Los Angeles Valiant,Tracer
39783,Eichenwalde,ColdesT,Los Angeles Valiant,Ana
39812,Eichenwalde,ColdesT,Los Angeles Valiant,Moira
39830,Eichenwalde,Diya,Los Angeles Valiant,Ashe
39838,Eichenwalde,Diya,Los Angeles Valiant,Soldier: 76
39857,Eichenwalde,Diya,Los Angeles Valiant,Widowmaker
39879,Eichenwalde,Lengsa,Los Angeles Valiant,Brigitte
39893,Eichenwalde,Lengsa,Los Angeles Valiant,Lucio
39937,Eichenwalde,SASIN,Los Angeles Valiant,Winston
39942,Eichenwalde,SASIN,Los Angeles Valiant,Zarya
39979,Ilios,ChoiSehwan,Guangzhou Charge,Echo
40005,Ilios,ChoiSehwan,Guangzhou Charge,Genji
40023,Ilios,ChoiSehwan,Guangzhou Charge,Tracer
40060,Ilios,Cr0ng,Guangzhou Charge,D.Va
40080,Ilios,Cr0ng,Guangzhou Charge,Zarya
40118,Ilios,Develop,Guangzhou Charge,Ashe
40143,Ilios,Develop,Guangzhou Charge,Symmetra
40149,Ilios,Develop,Guangzhou Charge,Widowmaker
40183,Ilios,Farway1987,Guangzhou Charge,Ana
40219,Ilios,Unique,Guangzhou Charge,Brigitte
40235,Ilios,Unique,Guangzhou Charge,Lucio
40245,Ilios,Unique,Guangzhou Charge,Mercy
40278,Ilios,Becky,Los Angeles Valiant,Echo
40293,Ilios,Becky,Los Angeles Valiant,Genji
40314,Ilios,Becky,Los Angeles Valiant,Symmetra
40321,Ilios,Becky,Los Angeles Valiant,Tracer
40355,Ilios,ColdesT,Los Angeles Valiant,Ana
40394,Ilios,Diya,Los Angeles Valiant,Pharah
40400,Ilios,Diya,Los Angeles Valiant,Soldier: 76
40421,Ilios,Diya,Los Angeles Valiant,Symmetra
40425,Ilios,Diya,Los Angeles Valiant,Widowmaker
40456,Ilios,Lengsa,Los Angeles Valiant,Brigitte
40471,Ilios,Lengsa,Los Angeles Valiant,Lucio
40509,Ilios,SASIN,Los Angeles Valiant,Doomfist
40511,Ilios,SASIN,Los Angeles Valiant,Zarya
40547,New Queen Street,AlphaYi,Hangzhou Spark,Reaper
40585,New Queen Street,BERNAR,Hangzhou Spark,Zarya
40613,New Queen Street,Superich,Hangzhou Spark,Lucio
40655,New Queen Street,irony,Hangzhou Spark,Ana
40692,New Queen Street,shy,Hangzhou Spark,Soldier: 76
40732,New Queen Street,Creative,Seoul Dynasty,Ana
40772,New Queen Street,Fits,Seoul Dynasty,Sombra
40802,New Queen Street,Profit,Seoul Dynasty,Soldier: 76
40832,New Queen Street,Vindaim,Seoul Dynasty,Lucio
40871,New Queen Street,smurf,Seoul Dynasty,Zarya
40901,Dorado,AlphaYi,Hangzhou Spark,Echo
40923,Dorado,AlphaYi,Hangzhou Spark,Reaper
40959,Dorado,Guxue,Hangzhou Spark,Winston
40998,Dorado,Superich,Hangzhou Spark,Brigitte
41011,Dorado,Superich,Hangzhou Spark,Lucio
41037,Dorado,Superich,Hangzhou Spark,Mercy
41064,Dorado,irony,Hangzhou Spark,Ana
41101,Dorado,shy,Hangzhou Spark,Ashe
41125,Dorado,shy,Hangzhou Spark,Soldier: 76
41139,Dorado,shy,Hangzhou Spark,Widowmaker
41170,Dorado,Creative,Seoul Dynasty,Ana
41207,Dorado,Fits,Seoul Dynasty,Soldier: 76
41231,Dorado,Fits,Seoul Dynasty,Widowmaker
41265,Dorado,Profit,Seoul Dynasty,Tracer
41299,Dorado,Vindaim,Seoul Dynasty,Brigitte
41316,Dorado,Vindaim,Seoul Dynasty,Lucio
41342,Dorado,Vindaim,Seoul Dynasty,Mercy
41361,Dorado,smurf,Seoul Dynasty,Winston
41401,Midtown,AlphaYi,Hangzhou Spark,Genji
41425,Midtown,AlphaYi,Hangzhou Spark,Torbjorn
41458,Midtown,BERNAR,Hangzhou Spark,Doomfist
41475,Midtown,BERNAR,Hangzhou Spark,Zarya
41520,Midtown,Superich,Hangzhou Spark,Brigitte
41537,Midtown,Superich,Hangzhou Spark,Lucio
41576,Midtown,irony,Hangzhou Spark,Ana
41616,Midtown,shy,Hangzhou Spark,Ashe
41642,Midtown,shy,Hangzhou Spark,Soldier: 76
41687,Midtown,Creative,Seoul Dynasty,Ana
41726,Midtown,Fits,Seoul Dynasty,Soldier: 76
41748,Midtown,Fits,Seoul Dynasty,Widowmaker
41763,Midtown,Profit,Seoul Dynasty,Genji
41792,Midtown,Profit,Seoul Dynasty,Reaper
41818,Midtown,Vindaim,Seoul Dynasty,Lucio
41858,Midtown,smurf,Seoul Dynasty,Doomfist
41868,Midtown,smurf,Seoul Dynasty,Winston
41896,Midtown,smurf,Seoul Dynasty,Zarya
41919,Ilios,AlphaYi,Hangzhou Spark,Echo
41946,Ilios,AlphaYi,Hangzhou Spark,Genji
41991,Ilios,BERNAR,Hangzhou Spark,D.Va
42010,Ilios,BERNAR,Hangzhou Spark,Reinhardt
42026,Ilios,BERNAR,Hangzhou Spark,Zarya
42060,Ilios,Superich,Hangzhou Spark,Lucio
42087,Ilios,Superich,Hangzhou Spark,Mercy
42107,Ilios,irony,Hangzhou Spark,Ana
42149,Ilios,shy,Hangzhou Spark,Ashe
42174,Ilios,shy,Hangzhou Spark,Reaper
42195,Ilios,shy,Hangzhou Spark,Symmetra
42209,Ilios,Creative,Seoul Dynasty,Ana
42249,Ilios,Fits,Seoul Dynasty,Ashe
42259,Ilios,Fits,Seoul Dynasty,Soldier: 76
42276,Ilios,Fits,Seoul Dynasty,Sombra
42299,Ilios,Fits,Seoul Dynasty,Widowmaker
42322,Ilios,Profit,Seoul Dynasty,Echo
42331,Ilios,Profit,Seoul Dynasty,Reaper
42351,Ilios,Profit,Seoul Dynasty,Symmetra
42355,Ilios,Profit,Seoul Dynasty,Tracer
42390,Ilios,Vindaim,Seoul Dynasty,Brigitte
42405,Ilios,Vindaim,Seoul Dynasty,Lucio
42430,Ilios,Vindaim,Seoul Dynasty,Mercy
42449,Ilios,smurf,Seoul Dynasty,Doomfist
42453,Ilios,smurf,Seoul Dynasty,Zarya
42486,Lijiang Tower,Daan,Vegas Eternal,Winston
42531,Lijiang Tower,Glister,Vegas Eternal,Soldier: 76
42562,Lijiang Tower,Kaan,Vegas Eternal,Ana
42602,Lijiang Tower,dridro,Vegas Eternal,Lucio
42638,Lijiang Tower,wub,Vegas Eternal,Genji
42658,Lijiang Tower,wub,Vegas Eternal,Symmetra
42664,Lijiang Tower,wub,Vegas Eternal,Tracer
42690,Lijiang Tower,Decay,Washington Justice,Tracer
42738,Lijiang Tower,Happy,Washington Justice,Soldier: 76
42775,Lijiang Tower,Krillin,Washington Justice,Ana
42813,Lijiang Tower,MAG,Washington Justice,Winston
42854,Lijiang Tower,OPENER,Washington Justice,Lucio
42895,King's Row,Daan,Vegas Eternal,Doomfist
42908,King's Row,Daan,Vegas Eternal,Winston
42954,King's Row,Glister,Vegas Eternal,Soldier: 76
42983,King's Row,Glister,Vegas Eternal,Widowmaker
43000,King's Row,Kaan,Vegas Eternal,Ana
43042,King's Row,dridro,Vegas Eternal,Lucio
43074,King's Row,wub,Vegas Eternal,Genji
43106,King's Row,wub,Vegas Eternal,Tracer
43124,King's Row,wub,Vegas Eternal,Widowmaker
43145,King's Row,Decay,Washington Justice,Symmetra
43150,King's Row,Decay,Washington Justice,Tracer
43183,King's Row,Happy,Washington Justice,Ashe
43199,King's Row,Happy,Washington Justice,Soldier: 76
43229,King's Row,Happy,Washington Justice,Sombra
43258,King's Row,Krillin,Washington Justice,Ana
43296,King's Row,MAG,Washington Justice,Winston
43337,King's Row,OPENER,Washington Justice,Lucio
43364,King's Row,OPENER,Washington Justice,Mercy
43379,Watchpoint: Gibraltar,Daan,Vegas Eternal,Winston
43428,Watchpoint: Gibraltar,Glister,Vegas Eternal,Tracer
43455,Watchpoint: Gibraltar,Glister,Vegas Eternal,Widowmaker
43489,Watchpoint: Gibraltar,Kaan,Vegas Eternal,Ana
43519,Watchpoint: Gibraltar,Kaan,Vegas Eternal,Lucio
43539,Watchpoint: Gibraltar,dridro,Vegas Eternal,Brigitte
43563,Watchpoint: Gibraltar,wub,Vegas Eternal,Genji
43582,Watchpoint: Gibraltar,wub,Vegas Eternal,Tracer
43612,Watchpoint: Gibraltar,Decay,Washington Justice,Soldier: 76
43637,Watchpoint: Gibraltar,Decay,Washington Justice,Tracer
43665,Watchpoint: Gibraltar,Happy,Washington Justice,Ashe
43688,Watchpoint: Gibraltar,Happy,Washington Justice,Sombra
43695,Watchpoint: Gibraltar,Happy,Washington Justice,Tracer
43707,Watchpoint: Gibraltar,Happy,Washington Justice,Widowmaker
43744,Watchpoint: Gibraltar,Krillin,Washington Justice,Ana
43783,Watchpoint: Gibraltar,MAG,Washington Justice,Reinhardt
43788,Watchpoint: Gibraltar,MAG,Washington Justice,Winston
43822,Watchpoint: Gibraltar,OPENER,Washington Justice,Brigitte
43850,Colosseo,Daan,Vegas Eternal,Winston
43885,Colosseo,Glister,Vegas Eternal,Soldier: 76
43919,Colosseo,Kaan,Vegas Eternal,Ana
43954,Colosseo,dridro,Vegas Eternal,Lucio
43991,Colosseo,wub,Vegas Eternal,Genji
44013,Colosseo,wub,Vegas Eternal,Tracer
44048,Colosseo,Decay,Washington Justice,Tracer
44083,Colosseo,Happy,Washington Justice,Soldier: 76
44124,Colosseo,Krillin,Washington Justice,Ana
44170,Colosseo,MAG,Washington Justice,Winston
44220,Colosseo,OPENER,Washington Justice,Lucio
44256,Ilios,Anamo,Florida Mayhem,Lucio
44289,Ilios,Checkmate,Florida Mayhem,Tracer
44334,Ilios,Hydron,Florida Mayhem,Soldier: 76
44374,Ilios,SirMajed,Florida Mayhem,Ana
44416,Ilios,Someone,Florida Mayhem,Winston
44464,Ilios,Flora,New York Excelsior,Soldier: 76
44500,Ilios,GangNamJin,New York Excelsior,Lucio
44532,Ilios,Kellan,New York Excelsior,Winston
44573,Ilios,Myunb0ng,New York Excelsior,Ana
44613,Ilios,Yaki,New York Excelsior,Symmetra
44621,Ilios,Yaki,New York Excelsior,Tracer
44661,Eichenwalde,Anamo,Florida Mayhem,Lucio
44705,Eichenwalde,Checkmate,Florida Mayhem,Tracer
44737,Eichenwalde,Hydron,Florida Mayhem,Soldier: 76
44770,Eichenwalde,SirMajed,Florida Mayhem,Ana
44802,Eichenwalde,SirMajed,Florida Mayhem,Moira
44825,Eichenwalde,Someone,Florida Mayhem,Winston
44867,Eichenwalde,Flora,New York Excelsior,Soldier: 76
44900,Eichenwalde,GangNamJin,New York Excelsior,Brigitte
44912,Eichenwalde,GangNamJin,New York Excelsior,Lucio
44946,Eichenwalde,Kellan,New York Excelsior,Winston
44985,Eichenwalde,Myunb0ng,New York Excelsior,Ana
45028,Eichenwalde,Yaki,New York Excelsior,Tracer
45069,Dorado,Anamo,Florida Mayhem,Brigitte
45088,Dorado,Anamo,Florida Mayhem,Lucio
45134,Dorado,Checkmate,Florida Mayhem,Genji
45153,Dorado,Checkmate,Florida Mayhem,Tracer
45186,Dorado,SirMajed,Florida Mayhem,Ana
45214,Dorado,Someone,Florida Mayhem,Winston
45255,Dorado,Xzi,Florida Mayhem,Soldier: 76
45273,Dorado,Xzi,Florida Mayhem,Widowmaker
45317,Dorado,Flora,New York Excelsior,Soldier: 76
45335,Dorado,Flora,New York Excelsior,Widowmaker
45371,Dorado,GangNamJin,New York Excelsior,Brigitte
45398,Dorado,Kellan,New York Excelsior,Winston
45426,Dorado,Kellan,New York Excelsior,Wrecking Ball
45445,Dorado,Myunb0ng,New York Excelsior,Ana
45483,Dorado,Yaki,New York Excelsior,Symmetra
45492,Dorado,Yaki,New York Excelsior,Tracer
45533,Oasis,ChiYo,Dallas Fuel,Lucio
45565,Oasis,Doha,Dallas Fuel,Soldier: 76
45600,Oasis,Edison,Dallas Fuel,Reaper
45633,Oasis,Fielder,Dallas Fuel,Ana
45666,Oasis,Hanbin,Dallas Fuel,Zarya
45695,Oasis,Although,Toronto Defiant,Tracer
45733,Oasis,CH0R0NG,Toronto Defiant,Lucio
45769,Oasis,Heesu,Toronto Defiant,Reaper
45781,Oasis,Heesu,Toronto Defiant,Soldier: 76
45822,Oasis,MuZe,Toronto Defiant,Winston
45854,Oasis,Twilight,Toronto Defiant,Ana
45900,King's Row,ChiYo,Dallas Fuel,Lucio
45942,King's Row,Doha,Dallas Fuel,Echo
45961,King's Row,Doha,Dallas Fuel,Soldier: 76
45991,King's Row,Edison,Dallas Fuel,Reaper
46022,King's Row,Fielder,Dallas Fuel,Ana
46063,King's Row,Hanbin,Dallas Fuel,Reinhardt
46074,King's Row,Hanbin,Dallas Fuel,Zarya
46111,King's Row,Although,Toronto Defiant,Mei
46140,King's Row,Although,Toronto Defiant,Reaper
46181,King's Row,CH0R0NG,Toronto Defiant,Lucio
46216,King's Row,HOTBA,Toronto Defiant,Zarya
46254,King's Row,Heesu,Toronto Defiant,Reaper
46268,King's Row,Heesu,Toronto Defiant,Soldier: 76
46286,King's Row,Heesu,Toronto Defiant,Widowmaker
46312,King's Row,Twilight,Toronto Defiant,Ana
46357,Circuit royal,ChiYo,Dallas Fuel,Brigitte
46375,Circuit royal,ChiYo,Dallas Fuel,Lucio
46396,Circuit royal,Edison,Dallas Fuel,Tracer
46435,Circuit royal,Fielder,Dallas Fuel,Zenyatta
46470,Circuit royal,Hanbin,Dallas Fuel,Sigma
46506,Circuit royal,guriyo,Dallas Fuel,Widowmaker
46535,Circuit royal,Although,Toronto Defiant,Tracer
46570,Circuit royal,CH0R0NG,Toronto Defiant,Baptiste
46606,Circuit royal,HOTBA,Toronto Defiant,Doomfist
46625,Circuit royal,HOTBA,Toronto Defiant,Sigma
46652,Circuit royal,Heesu,Toronto Defiant,Widowmaker
46691,Circuit royal,Twilight,Toronto Defiant,Zenyatta
46734,Colosseo,GA9A,Chengdu Hunters,Doomfist
46772,Colosseo,Jinmu,Chengdu Hunters,Genji
46793,Colosseo,Jinmu,Chengdu Hunters,Reaper
46826,Colosseo,Leave,Chengdu Hunters,Soldier: 76
46855,Colosseo,Mmonk,Chengdu Hunters,Ana
46895,Colosseo,Nisha,Chengdu Hunters,Lucio
46930,Colosseo,ChoiSehwan,Guangzhou Charge,Genji
46962,Colosseo,Develop,Guangzhou Charge,Soldier: 76
46978,Colosseo,Develop,Guangzhou Charge,Sombra
46994,Colosseo,Develop,Guangzhou Charge,Tracer
47010,Colosseo,Farway1987,Guangzhou Charge,Ana
47050,Colosseo,Rio,Guangzhou Charge,Winston
47092,Colosseo,Unique,Guangzhou Charge,Lucio
47129,Dorado,GA9A,Chengdu Hunters,Winston
47157,Dorado,GA9A,Chengdu Hunters,Zarya
