player_name,team_name,hero_name,stat_name,amount
Mmonk,Chengdu Hunters,Moira,Time Played,23.35926718
Molly,Los Angeles Valiant,All Heroes,Time Played,6036.4236785
Molly,Los Angeles Valiant,Brigitte,Time Played,6036.4236785
Nisha,Chengdu Hunters,All Heroes,Time Played,15650.21373629
Nisha,Chengdu Hunters,Brigitte,Time Played,108.00934321
Nisha,Chengdu Hunters,Lucio,Time Played,15272.60636252
Nisha,Chengdu Hunters,Mercy,Time Played,269.59803057
OPENER,Washington Justice,All Heroes,Time Played,17439.58107358
OPENER,Washington Justice,Lucio,Time Played,17433.73680616
OPENER,Washington Justice,Mercy,Time Played,5.8442674299999995
Ojee,Atlanta Reign,All Heroes,Time Played,17068.90722738
Ojee,Atlanta Reign,Lucio,Time Played,17068.90722738
PELICAN,Houston Outlaws,All Heroes,Time Played,16937.35495031
PELICAN,Houston Outlaws,Echo,Time Played,231.63761115
PELICAN,Houston Outlaws,Genji,Time Played,16168.49633949
PELICAN,Houston Outlaws,Junkrat,Time Played,0.97336465
PELICAN,Houston Outlaws,Mei,Time Played,483.69538963
PELICAN,Houston Outlaws,Symmetra,Time Played,6.81130106
PELICAN,Houston Outlaws,Widowmaker,Time Played,45.74094432
Profit,Seoul Dynasty,All Heroes,Time Played,14987.17135929
Profit,Seoul Dynasty,Ana,Time Played,200.4626667
Profit,Seoul Dynasty,Brigitte,Time Played,14775.01480407
Profit,Seoul Dynasty,Moira,Time Played,10.71956938
Profit,Seoul Dynasty,Zenyatta,Time Played,0.97431916
Proper,San Francisco Shock,All Heroes,Time Played,17762.92419122
Proper,San Francisco Shock,Ashe,Time Played,14.5991441
Proper,San Francisco Shock,Genji,Time Played,17620.82565027
Proper,San Francisco Shock,Hanzo,Time Played,10.69707888
Proper,San Francisco Shock,Tracer,Time Played,100.25875436000001
Proper,San Francisco Shock,Widowmaker,Time Played,16.54356361
Rakattack,Vegas Eternal,All Heroes,Time Played,8021.18091478
Rakattack,Vegas Eternal,Ana,Time Played,365.96028346
Rakattack,Vegas Eternal,Baptiste,Time Played,3.88831359
Rakattack,Vegas Eternal,Brigitte,Time Played,7637.70696284
Rakattack,Vegas Eternal,Mercy,Time Played,13.62535488
Reiner,Los Angeles Gladiators,All Heroes,Time Played,13596.107537150001
Reiner,Los Angeles Gladiators,Doomfist,Time Played,5.84224653
Reiner,Los Angeles Gladiators,Junker Queen,Time Played,13453.031275629999
Reiner,Los Angeles Gladiators,Wrecking Ball,Time Played,137.23401499000002
Rupal,Florida Mayhem,All Heroes,Time Played,11780.72294044
Rupal,Florida Mayhem,Ana,Time Played,5265.384949140001
Rupal,Florida Mayhem,Brigitte,Time Played,5901.20495605
Rupal,Florida Mayhem,Mercy,Time Played,614.13303524
SASIN,Los Angeles Valiant,All Heroes,Time Played,12364.0816664
SASIN,Los Angeles Valiant,Ana,Time Played,5.8443532
SASIN,Los Angeles Valiant,Brigitte,Time Played,12358.2373132
SP9RK1E,Dallas Fuel,All Heroes,Time Played,12317.16466349
SP9RK1E,Dallas Fuel,Echo,Time Played,362.97828978
SP9RK1E,Dallas Fuel,Genji,Time Played,11491.96435762
SP9RK1E,Dallas Fuel,Mei,Time Played,422.31093657
SP9RK1E,Dallas Fuel,Symmetra,Time Played,21.412342
SP9RK1E,Dallas Fuel,Tracer,Time Played,18.49873752
SPACE,Los Angeles Gladiators,All Heroes,Time Played,3976.21117884
SPACE,Los Angeles Gladiators,Junker Queen,Time Played,3976.2111788400002
Seeker,Boston Uprising,All Heroes,Time Played,3129.0490551000003
Seeker,Boston Uprising,Ashe,Time Played,726.01252776
Seeker,Boston Uprising,Hanzo,Time Played,1.94346499
Seeker,Boston Uprising,Sojourn,Time Played,2387.47232753
Seeker,Boston Uprising,Symmetra,Time Played,13.62073481
SirMajed,Florida Mayhem,All Heroes,Time Played,11922.7978208
SirMajed,Florida Mayhem,Ana,Time Played,556.71586454
SirMajed,Florida Mayhem,Baptiste,Time Played,230.68202508000002
SirMajed,Florida Mayhem,Lucio,Time Played,6488.14557784
SirMajed,Florida Mayhem,Moira,Time Played,0.97260904
SirMajed,Florida Mayhem,Zenyatta,Time Played,4646.2817443
Someone,Florida Mayhem,All Heroes,Time Played,13460.60878032
Someone,Florida Mayhem,Junker Queen,Time Played,13338.92683458
Someone,Florida Mayhem,Winston,Time Played,7.78532302
Someone,Florida Mayhem,Wrecking Ball,Time Played,113.89662272000001
SparkR,London Spitfire,All Heroes,Time Played,17233.63248091
SparkR,London Spitfire,Ashe,Time Played,739.58937747
SparkR,London Spitfire,Cassidy,Time Played,601.56962967
SparkR,London Spitfire,Sojourn,Time Played,15316.2522651
SparkR,London Spitfire,Soldier: 76,Time Played,23.35568142
SparkR,London Spitfire,Sombra,Time Played,529.50125915
SparkR,London Spitfire,Symmetra,Time Played,21.41378331
SparkR,London Spitfire,Widowmaker,Time Played,1.95048481
Speedily,Atlanta Reign,All Heroes,Time Played,9020.81130098
Speedily,Atlanta Reign,Echo,Time Played,435.03320408
