,esports_match_id,map_name,map_type,player_name,team_name,hero_name
209683,39140,Eichenwalde,hybrid,IZaYaKI,Shanghai Dragons,Brigitte
209686,39140,Eichenwalde,hybrid,IZaYaKI,Shanghai Dragons,Zenyatta
209724,39140,Eichenwalde,hybrid,LIP,Shanghai Dragons,Sojourn
209759,39140,Eichenwalde,hybrid,LeeJaeGon,Shanghai Dragons,Brigitte
209776,39140,Eichenwalde,hybrid,LeeJaeGon,Shanghai Dragons,Lucio
209795,39140,Circuit royal,payload,Coluge,San Francisco Shock,Sigma
209826,39140,Circuit royal,payload,FiNN,San Francisco Shock,Zenyatta
209864,39140,Circuit royal,payload,Kilo,San Francisco Shock,Widowmaker
209896,39140,Circuit royal,payload,Proper,San Francisco Shock,Genji
209915,39140,Circuit royal,payload,Proper,San Francisco Shock,Sojourn
209948,39140,Circuit royal,payload,Viol2t,San Francisco Shock,Baptiste
209985,39140,Circuit royal,payload,BEBE,Shanghai Dragons,Baptiste
210023,39140,Circuit royal,payload,Fleta,Shanghai Dragons,Sojourn
210054,39140,Circuit royal,payload,IZaYaKI,Shanghai Dragons,Zenyatta
210090,39140,Circuit royal,payload,LIP,Shanghai Dragons,Widowmaker
210116,39140,Circuit royal,payload,Void,Shanghai Dragons,Sigma
210148,39144,Lijiang Tower,control,Hawk,Atlanta Reign,Doomfist
210176,39144,Lijiang Tower,control,Hawk,Atlanta Reign,Wrecking Ball
210208,39144,Lijiang Tower,control,Kai,Atlanta Reign,Sojourn
210248,39144,Lijiang Tower,control,Ojee,Atlanta Reign,Lucio
210288,39144,Lijiang Tower,control,UltraViolet,Atlanta Reign,Ana
210316,39144,Lijiang Tower,control,UltraViolet,Atlanta Reign,Moira
210350,39144,Lijiang Tower,control,Venom,Atlanta Reign,Genji
210372,39144,Lijiang Tower,control,Venom,Atlanta Reign,Symmetra
210376,39144,Lijiang Tower,control,Venom,Atlanta Reign,Tracer
210412,39144,Lijiang Tower,control,Fate,Shanghai Dragons,Doomfist
210431,39144,Lijiang Tower,control,Fate,Shanghai Dragons,Reinhardt
