,map_name,player_name,team_name,hero_name
15,Ilios,Checkmate,Florida Mayhem,Echo
35,Ilios,Checkmate,Florida Mayhem,Symmetra
38,Ilios,Checkmate,Florida Mayhem,Tracer
73,Ilios,Hydron,Florida Mayhem,Sojourn
113,Ilios,Rupal,Florida Mayhem,Baptiste
165,Ilios,SirMajed,Florida Mayhem,Zenyatta
193,Ilios,Someone,Florida Mayhem,Wrecking Ball
230,Ilios,Admiral,London Spitfire,Brigitte
265,Ilios,Landon,London Spitfire,Zenyatta
302,Ilios,Poko,London Spitfire,D.Va
325,Ilios,Poko,London Spitfire,Sigma
359,Ilios,Shax,London Spitfire,Symmetra
364,Ilios,Shax,London Spitfire,Tracer
401,Ilios,SparkR,London Spitfire,Sojourn
432,Eichenwalde,Checkmate,Florida Mayhem,Echo
450,Eichenwalde,Checkmate,Florida Mayhem,Tracer
480,Eichenwalde,Hydron,Florida Mayhem,Sojourn
519,Eichenwalde,Rupal,Florida Mayhem,Baptiste
561,Eichenwalde,SirMajed,Florida Mayhem,Lucio
563,Eichenwalde,SirMajed,Florida Mayhem,Zenyatta
600,Eichenwalde,Someone,Florida Mayhem,Doomfist
601,Eichenwalde,Someone,Florida Mayhem,Sigma
623,Eichenwalde,Someone,Florida Mayhem,Wrecking Ball
652,Eichenwalde,Admiral,London Spitfire,Brigitte
673,Eichenwalde,Admiral,London Spitfire,Lucio
690,Eichenwalde,Landon,London Spitfire,Zenyatta
734,Eichenwalde,Poko,London Spitfire,D.Va
739,Eichenwalde,Poko,London Spitfire,Sigma
761,Eichenwalde,Shax,London Spitfire,Tracer
780,Eichenwalde,Shax,London Spitfire,Widowmaker
800,Eichenwalde,SparkR,London Spitfire,Sojourn
827,Watchpoint: Gibraltar,Checkmate,Florida Mayhem,Symmetra
832,Watchpoint: Gibraltar,Checkmate,Florida Mayhem,Tracer
868,Watchpoint: Gibraltar,Hydron,Florida Mayhem,Sojourn
901,Watchpoint: Gibraltar,Rupal,Florida Mayhem,Baptiste
938,Watchpoint: Gibraltar,SirMajed,Florida Mayhem,Zenyatta
973,Watchpoint: Gibraltar,Someone,Florida Mayhem,Sigma
998,Watchpoint: Gibraltar,Admiral,London Spitfire,Brigitte
1017,Watchpoint: Gibraltar,Admiral,London Spitfire,Lucio
1039,Watchpoint: Gibraltar,Landon,London Spitfire,Baptiste
1046,Watchpoint: Gibraltar,Landon,London Spitfire,Zenyatta
1076,Watchpoint: Gibraltar,Poko,London Spitfire,D.Va
1084,Watchpoint: Gibraltar,Poko,London Spitfire,Roadhog
1091,Watchpoint: Gibraltar,Poko,London Spitfire,Sigma
1117,Watchpoint: Gibraltar,Shax,London Spitfire,Symmetra
1125,Watchpoint: Gibraltar,Shax,London Spitfire,Tracer
1155,Watchpoint: Gibraltar,SparkR,London Spitfire,Sojourn
1189,Colosseo,Checkmate,Florida Mayhem,Echo
1229,Colosseo,Hydron,Florida Mayhem,Sojourn
1264,Colosseo,Rupal,Florida Mayhem,Baptiste
1301,Colosseo,SirMajed,Florida Mayhem,Zenyatta
1344,Colosseo,Someone,Florida Mayhem,Wrecking Ball
1379,Colosseo,Admiral,London Spitfire,Lucio
1414,Colosseo,Backbone,London Spitfire,Mei
1422,Colosseo,Backbone,London Spitfire,Sombra
1454,Colosseo,Hadi,London Spitfire,Reinhardt
1480,Colosseo,Landon,London Spitfire,Baptiste
1503,Colosseo,Landon,London Spitfire,Moira
1537,Colosseo,SparkR,London Spitfire,Soldier: 76
1568,Oasis,Checkmate,Florida Mayhem,Echo
1591,Oasis,Checkmate,Florida Mayhem,Symmetra
1598,Oasis,Checkmate,Florida Mayhem,Tracer
1628,Oasis,Hydron,Florida Mayhem,Sojourn
1665,Oasis,Rupal,Florida Mayhem,Baptiste
1700,Oasis,SirMajed,Florida Mayhem,Lucio
1705,Oasis,SirMajed,Florida Mayhem,Zenyatta
1740,Oasis,Someone,Florida Mayhem,Doomfist
1757,Oasis,Someone,Florida Mayhem,Wrecking Ball
1800,Oasis,Admiral,London Spitfire,Brigitte
1815,Oasis,Admiral,London Spitfire,Lucio
1868,Oasis,Backbone,London Spitfire,Echo
1891,Oasis,Backbone,London Spitfire,Mei
1909,Oasis,Backbone,London Spitfire,Soldier: 76
1930,Oasis,Backbone,London Spitfire,Symmetra
1960,Oasis,Hadi,London Spitfire,Reinhardt
1988,Oasis,Hadi,London Spitfire,Wrecking Ball
2025,Oasis,Landon,London Spitfire,Baptiste
2047,Oasis,Landon,London Spitfire,Zenyatta
2082,Oasis,SparkR,London Spitfire,Soldier: 76
2100,Oasis,SparkR,London Spitfire,Symmetra
2105,Oasis,SparkR,London Spitfire,Tracer
2144,Lijiang Tower,ChiYo,Dallas Fuel,Brigitte
2164,Lijiang Tower,ChiYo,Dallas Fuel,Lucio
2190,Lijiang Tower,ChiYo,Dallas Fuel,Zenyatta
2221,Lijiang Tower,FEARLESS,Dallas Fuel,Doomfist
2244,Lijiang Tower,FEARLESS,Dallas Fuel,Reinhardt
2273,Lijiang Tower,Fielder,Dallas Fuel,Ana
2288,Lijiang Tower,Fielder,Dallas Fuel,Baptiste
2308,Lijiang Tower,Fielder,Dallas Fuel,Zenyatta
2350,Lijiang Tower,SP9RK1E,Dallas Fuel,Sombra
2371,Lijiang Tower,SP9RK1E,Dallas Fuel,Symmetra
2391,Lijiang Tower,SP9RK1E,Dallas Fuel,Tracer
2416,Lijiang Tower,guriyo,Dallas Fuel,Cassidy
2428,Lijiang Tower,guriyo,Dallas Fuel,Sombra
2445,Lijiang Tower,guriyo,Dallas Fuel,Symmetra
2453,Lijiang Tower,guriyo,Dallas Fuel,Tracer
2483,Lijiang Tower,FiNN,San Francisco Shock,Zenyatta
2530,Lijiang Tower,Proper,San Francisco Shock,Symmetra
2534,Lijiang Tower,Proper,San Francisco Shock,Tracer
2564,Lijiang Tower,Viol2t,San Francisco Shock,Baptiste
2589,Lijiang Tower,Viol2t,San Francisco Shock,Moira
2627,Lijiang Tower,mikeyy,San Francisco Shock,Wrecking Ball
2674,Lijiang Tower,s9mm,San Francisco Shock,Echo
2699,Lijiang Tower,s9mm,San Francisco Shock,Sojourn
2721,Lijiang Tower,s9mm,San Francisco Shock,Sombra
2757,Midtown,ChiYo,Dallas Fuel,Lucio
2774,Midtown,ChiYo,Dallas Fuel,Zenyatta
2802,Midtown,Edison,Dallas Fuel,Symmetra
2830,Midtown,Edison,Dallas Fuel,Tracer
2857,Midtown,Fielder,Dallas Fuel,Baptiste
2898,Midtown,Hanbin,Dallas Fuel,Doomfist
2908,Midtown,Hanbin,Dallas Fuel,Reinhardt
2926,Midtown,Hanbin,Dallas Fuel,Sigma
2960,Midtown,guriyo,Dallas Fuel,Cassidy
2976,Midtown,guriyo,Dallas Fuel,Hanzo
2990,Midtown,guriyo,Dallas Fuel,Mei
3022,Midtown,Coluge,San Francisco Shock,Sigma
3049,Midtown,FiNN,San Francisco Shock,Ana
3055,Midtown,FiNN,San Francisco Shock,Zenyatta
3086,Midtown,Proper,San Francisco Shock,Sojourn
3109,Midtown,Proper,San Francisco Shock,Tracer
3131,Midtown,Proper,San Francisco Shock,Widowmaker
3154,Midtown,Viol2t,San Francisco Shock,Baptiste
3191,Midtown,s9mm,San Francisco Shock,Echo
3214,Midtown,s9mm,San Francisco Shock,Hanzo
3240,Circuit royal,ChiYo,Dallas Fuel,Brigitte
3258,Circuit royal,ChiYo,Dallas Fuel,Zenyatta
3299,Circuit royal,Edison,Dallas Fuel,Genji
3318,Circuit royal,Edison,Dallas Fuel,Hanzo
3357,Circuit royal,Fielder,Dallas Fuel,Baptiste
3382,Circuit royal,Fielder,Dallas Fuel,Zenyatta
3414,Circuit royal,Hanbin,Dallas Fuel,Sigma
3439,Circuit royal,guriyo,Dallas Fuel,Widowmaker
3471,Circuit royal,Coluge,San Francisco Shock,Sigma
3506,Circuit royal,FiNN,San Francisco Shock,Zenyatta
3548,Circuit royal,Kilo,San Francisco Shock,Widowmaker
3581,Circuit royal,Proper,San Francisco Shock,Genji
3607,Circuit royal,Proper,San Francisco Shock,Hanzo
3632,Circuit royal,Proper,San Francisco Shock,Tracer
3652,Circuit royal,Viol2t,San Francisco Shock,Baptiste
3692,Ilios,Flora,New York Excelsior,Ashe
3699,Ilios,Flora,New York Excelsior,Hanzo
3719,Ilios,Flora,New York Excelsior,Symmetra
3723,Ilios,Flora,New York Excelsior,Tracer
3755,Ilios,GangNamJin,New York Excelsior,Brigitte
3775,Ilios,GangNamJin,New York Excelsior,Lucio
3779,Ilios,GangNamJin,New York Excelsior,Mercy
3801,Ilios,Kellan,New York Excelsior,Sigma
3817,Ilios,Kellan,New York Excelsior,Wrecking Ball
3856,Ilios,Myunb0ng,New York Excelsior,Zenyatta
3898,Ilios,Yaki,New York Excelsior,Echo
3920,Ilios,Yaki,New York Excelsior,Symmetra
3928,Ilios,Yaki,New York Excelsior,Tracer
3963,Ilios,Assassin,Washington Justice,Echo
3986,Ilios,Assassin,Washington Justice,Sombra
4001,Ilios,Assassin,Washington Justice,Symmetra
4009,Ilios,Assassin,Washington Justice,Widowmaker
4047,Ilios,Decay,Washington Justice,Symmetra
4052,Ilios,Decay,Washington Justice,Tracer
4089,Ilios,Kalios,Washington Justice,D.Va
4110,Ilios,Kalios,Washington Justice,Doomfist
4118,Ilios,Kalios,Washington Justice,Sigma
4143,Ilios,Krillin,Washington Justice,Zenyatta
4174,Ilios,OPENER,Washington Justice,Baptiste
4194,Ilios,OPENER,Washington Justice,Brigitte
4222,King's Row,Flora,New York Excelsior,Ashe
4234,King's Row,Flora,New York Excelsior,Hanzo
4260,King's Row,GangNamJin,New York Excelsior,Baptiste
4284,King's Row,GangNamJin,New York Excelsior,Lucio
4312,King's Row,Kellan,New York Excelsior,Sigma
4335,King's Row,Myunb0ng,New York Excelsior,Zenyatta
4366,King's Row,Yaki,New York Excelsior,Echo
4390,King's Row,Yaki,New York Excelsior,Tracer
4412,King's Row,Decay,Washington Justice,Symmetra
4418,King's Row,Decay,Washington Justice,Tracer
4444,King's Row,Happy,Washington Justice,Sojourn
4463,King's Row,Happy,Washington Justice,Widowmaker
4483,King's Row,Kalios,Washington Justice,Sigma
4513,King's Row,Krillin,Washington Justice,Zenyatta
4542,King's Row,OPENER,Washington Justice,Baptiste
4566,King's Row,OPENER,Washington Justice,Lucio
4590,Route 66,Flora,New York Excelsior,Ashe
4613,Route 66,Flora,New York Excelsior,Soldier: 76
4642,Route 66,GangNamJin,New York Excelsior,Baptiste
4666,Route 66,GangNamJin,New York Excelsior,Lucio
4692,Route 66,Kellan,New York Excelsior,Sigma
4720,Route 66,Myunb0ng,New York Excelsior,Zenyatta
4750,Route 66,Yaki,New York Excelsior,Tracer
4774,Route 66,Decay,Washington Justice,Hanzo
4777,Route 66,Decay,Washington Justice,Tracer
4802,Route 66,Happy,Washington Justice,Sojourn
4821,Route 66,Happy,Washington Justice,Widowmaker
4834,Route 66,Kalios,Washington Justice,Sigma
4871,Route 66,Krillin,Washington Justice,Ana
4878,Route 66,Krillin,Washington Justice,Zenyatta
4915,Route 66,OPENER,Washington Justice,Baptiste
4940,Route 66,OPENER,Washington Justice,Lucio
4954,Colosseo,Flora,New York Excelsior,Hanzo
4986,Colosseo,GangNamJin,New York Excelsior,Baptiste
5032,Colosseo,Kellan,New York Excelsior,Sigma
5053,Colosseo,Kellan,New York Excelsior,Wrecking Ball
5077,Colosseo,Myunb0ng,New York Excelsior,Zenyatta
5118,Colosseo,Yaki,New York Excelsior,Echo
5157,Colosseo,Decay,Washington Justice,Tracer
5184,Colosseo,Happy,Washington Justice,Sojourn
5213,Colosseo,Kalios,Washington Justice,Sigma
5245,Colosseo,Krillin,Washington Justice,Zenyatta
5280,Colosseo,OPENER,Washington Justice,Baptiste
5302,Colosseo,OPENER,Washington Justice,Lucio
5312,Lijiang Tower,Admiral,London Spitfire,Lucio
5349,Lijiang Tower,Backbone,London Spitfire,Mei
5385,Lijiang Tower,Hadi,London Spitfire,Reinhardt
5415,Lijiang Tower,Landon,London Spitfire,Baptiste
5451,Lijiang Tower,SparkR,London Spitfire,Cassidy
5473,Lijiang Tower,SparkR,London Spitfire,Symmetra
5493,Lijiang Tower,CH0R0NG,Toronto Defiant,Lucio
5537,Lijiang Tower,Finale,Toronto Defiant,Echo
5565,Lijiang Tower,Finale,Toronto Defiant,Genji
5583,Lijiang Tower,Heesu,Toronto Defiant,Sombra
5616,Lijiang Tower,MuZe,Toronto Defiant,Winston
5654,Lijiang Tower,Twilight,Toronto Defiant,Ana
5689,Midtown,Admiral,London Spitfire,Ana
5694,Midtown,Admiral,London Spitfire,Brigitte
5709,Midtown,Admiral,London Spitfire,Lucio
5743,Midtown,Landon,London Spitfire,Zenyatta
5778,Midtown,Poko,London Spitfire,Sigma
5812,Midtown,Shax,London Spitfire,Tracer
5846,Midtown,SparkR,London Spitfire,Cassidy
5868,Midtown,SparkR,London Spitfire,Sojourn
5894,Midtown,CH0R0NG,Toronto Defiant,Lucio
5936,Midtown,Finale,Toronto Defiant,Echo
5961,Midtown,Finale,Toronto Defiant,Tracer
5967,Midtown,Finale,Toronto Defiant,Widowmaker
5986,Midtown,Heesu,Toronto Defiant,Sombra
6008,Midtown,Heesu,Toronto Defiant,Widowmaker
6036,Midtown,MuZe,Toronto Defiant,Doomfist
6052,Midtown,MuZe,Toronto Defiant,Winston
6097,Midtown,Twilight,Toronto Defiant,Ana
6139,Dorado,Admiral,London Spitfire,Brigitte
6155,Dorado,Admiral,London Spitfire,Lucio
6160,Dorado,Admiral,London Spitfire,Moira
6174,Dorado,Landon,London Spitfire,Lucio
6179,Dorado,Landon,London Spitfire,Zenyatta
6216,Dorado,Poko,London Spitfire,D.Va
6243,Dorado,Poko,London Spitfire,Sigma
6270,Dorado,Shax,London Spitfire,Symmetra
6275,Dorado,Shax,London Spitfire,Tracer
6318,Dorado,SparkR,London Spitfire,Cassidy
6329,Dorado,SparkR,London Spitfire,Sojourn
6355,Dorado,CH0R0NG,Toronto Defiant,Brigitte
6393,Dorado,Finale,Toronto Defiant,Echo
6416,Dorado,Finale,Toronto Defiant,Tracer
6438,Dorado,Heesu,Toronto Defiant,Ashe
6466,Dorado,Heesu,Toronto Defiant,Symmetra
6488,Dorado,MuZe,Toronto Defiant,Winston
6530,Dorado,Twilight,Toronto Defiant,Ana
6566,New Queen Street,Admiral,London Spitfire,Lucio
6599,New Queen Street,Backbone,London Spitfire,Mei
6633,New Queen Street,Hadi,London Spitfire,Reinhardt
6679,New Queen Street,Landon,London Spitfire,Baptiste
6722,New Queen Street,SparkR,London Spitfire,Sojourn
6746,New Queen Street,SparkR,London Spitfire,Soldier: 76
6768,New Queen Street,CH0R0NG,Toronto Defiant,Lucio
6805,New Queen Street,Finale,Toronto Defiant,Mei
6835,New Queen Street,Heesu,Toronto Defiant,Hanzo
6847,New Queen Street,Heesu,Toronto Defiant,Sojourn
6883,New Queen Street,MuZe,Toronto Defiant,Reinhardt
6907,New Queen Street,Twilight,Toronto Defiant,Ana
6910,New Queen Street,Twilight,Toronto Defiant,Baptiste
6952,Oasis,Hawk,Atlanta Reign,Doomfist
6984,Oasis,Kai,Atlanta Reign,Sojourn
7020,Oasis,Ojee,Atlanta Reign,Baptiste
7039,Oasis,Ojee,Atlanta Reign,Lucio
7086,Oasis,UltraViolet,Atlanta Reign,Ana
7113,Oasis,UltraViolet,Atlanta Reign,Zenyatta
7145,Oasis,Venom,Atlanta Reign,Symmetra
7155,Oasis,Venom,Atlanta Reign,Tracer
7191,Oasis,Crimzo,Boston Uprising,Ana
7222,Oasis,Crimzo,Boston Uprising,Zenyatta
7248,Oasis,Faith,Boston Uprising,Brigitte
7266,Oasis,Faith,Boston Uprising,Lucio
7300,Oasis,ITSAL,Boston Uprising,Wrecking Ball
7334,Oasis,Valentine,Boston Uprising,Echo
7362,Oasis,Valentine,Boston Uprising,Sombra
7390,Oasis,Victoria,Boston Uprising,Symmetra
7396,Oasis,Victoria,Boston Uprising,Tracer
7433,Eichenwalde,Hawk,Atlanta Reign,Doomfist
7464,Eichenwalde,Kai,Atlanta Reign,Sojourn
7498,Eichenwalde,Ojee,Atlanta Reign,Brigitte
7516,Eichenwalde,Ojee,Atlanta Reign,Mercy
7532,Eichenwalde,UltraViolet,Atlanta Reign,Baptiste
7567,Eichenwalde,Venom,Atlanta Reign,Tracer
7591,Eichenwalde,Venom,Atlanta Reign,Widowmaker
7612,Eichenwalde,Crimzo,Boston Uprising,Baptiste
7645,Eichenwalde,MCD,Boston Uprising,Lucio
7648,Eichenwalde,MCD,Boston Uprising,Zenyatta
7682,Eichenwalde,Valentine,Boston Uprising,Echo
7702,Eichenwalde,Valentine,Boston Uprising,Mei
7727,Eichenwalde,Victoria,Boston Uprising,Hanzo
7757,Eichenwalde,punk,Boston Uprising,Sigma
7789,Circuit royal,Hawk,Atlanta Reign,Doomfist
7798,Circuit royal,Hawk,Atlanta Reign,Sigma
7827,Circuit royal,Kai,Atlanta Reign,Widowmaker
7868,Circuit royal,Ojee,Atlanta Reign,Brigitte
7885,Circuit royal,Ojee,Atlanta Reign,Lucio
7899,Circuit royal,Ojee,Atlanta Reign,Zenyatta
7930,Circuit royal,UltraViolet,Atlanta Reign,Baptiste
7954,Circuit royal,UltraViolet,Atlanta Reign,Lucio
7984,Circuit royal,Venom,Atlanta Reign,Tracer
8014,Circuit royal,Crimzo,Boston Uprising,Zenyatta
8051,Circuit royal,Faith,Boston Uprising,Brigitte
8085,Circuit royal,Valentine,Boston Uprising,Genji
8099,Circuit royal,Valentine,Boston Uprising,Mei
8119,Circuit royal,Valentine,Boston Uprising,Tracer
8150,Circuit royal,Victoria,Boston Uprising,Widowmaker
8186,Circuit royal,punk,Boston Uprising,Sigma
8223,Colosseo,Hawk,Atlanta Reign,Doomfist
8257,Colosseo,Kai,Atlanta Reign,Sojourn
8291,Colosseo,Ojee,Atlanta Reign,Baptiste
8324,Colosseo,UltraViolet,Atlanta Reign,Zenyatta
8359,Colosseo,Venom,Atlanta Reign,Tracer
8401,Colosseo,Crimzo,Boston Uprising,Zenyatta
8442,Colosseo,Faith,Boston Uprising,Brigitte
8475,Colosseo,Valentine,Boston Uprising,Mei
8492,Colosseo,Valentine,Boston Uprising,Tracer
8525,Colosseo,Victoria,Boston Uprising,Hanzo
8544,Colosseo,Victoria,Boston Uprising,Widowmaker
8576,Colosseo,punk,Boston Uprising,Sigma
8603,Lijiang Tower,Hawk,Atlanta Reign,Doomfist
8638,Lijiang Tower,Kai,Atlanta Reign,Sojourn
8676,Lijiang Tower,Ojee,Atlanta Reign,Lucio
8722,Lijiang Tower,UltraViolet,Atlanta Reign,Ana
8750,Lijiang Tower,UltraViolet,Atlanta Reign,Baptiste
8781,Lijiang Tower,Venom,Atlanta Reign,Symmetra
8787,Lijiang Tower,Venom,Atlanta Reign,Tracer
8823,Lijiang Tower,Crimzo,Boston Uprising,Baptiste
8844,Lijiang Tower,Crimzo,Boston Uprising,Zenyatta
8880,Lijiang Tower,Faith,Boston Uprising,Brigitte
8900,Lijiang Tower,Faith,Boston Uprising,Lucio
8928,Lijiang Tower,ITSAL,Boston Uprising,Reinhardt
8942,Lijiang Tower,ITSAL,Boston Uprising,Wrecking Ball
8973,Lijiang Tower,Valentine,Boston Uprising,Bastion
8985,Lijiang Tower,Valentine,Boston Uprising,Mei
9000,Lijiang Tower,Valentine,Boston Uprising,Sombra
9023,Lijiang Tower,Victoria,Boston Uprising,Cassidy
9034,Lijiang Tower,Victoria,Boston Uprising,Symmetra
9053,Lijiang Tower,Victoria,Boston Uprising,Tracer
9087,Lijiang Tower,FunnyAstro,Los Angeles Gladiators,Lucio
9124,Lijiang Tower,Patiphan,Los Angeles Gladiators,Cassidy
9139,Lijiang Tower,Patiphan,Los Angeles Gladiators,Mei
9159,Lijiang Tower,Patiphan,Los Angeles Gladiators,Sojourn
9178,Lijiang Tower,Patiphan,Los Angeles Gladiators,Tracer
9215,Lijiang Tower,Reiner,Los Angeles Gladiators,Doomfist
9234,Lijiang Tower,Reiner,Los Angeles Gladiators,Reinhardt
9270,Lijiang Tower,kevster,Los Angeles Gladiators,Sojourn
9294,Lijiang Tower,kevster,Los Angeles Gladiators,Symmetra
9303,Lijiang Tower,kevster,Los Angeles Gladiators,Tracer
9337,Lijiang Tower,shu,Los Angeles Gladiators,Baptiste
9365,Lijiang Tower,shu,Los Angeles Gladiators,Moira
9384,Lijiang Tower,Aspire,Vancouver Titans,Cassidy
9395,Lijiang Tower,Aspire,Vancouver Titans,Junkrat
9416,Lijiang Tower,Aspire,Vancouver Titans,Symmetra
9421,Lijiang Tower,Aspire,Vancouver Titans,Tracer
9463,Lijiang Tower,Aztac,Vancouver Titans,Ana
9486,Lijiang Tower,Aztac,Vancouver Titans,Zenyatta
9524,Lijiang Tower,Masaa,Vancouver Titans,Brigitte
9537,Lijiang Tower,Masaa,Vancouver Titans,Lucio
9573,Lijiang Tower,MirroR,Vancouver Titans,Doomfist
9591,Lijiang Tower,MirroR,Vancouver Titans,Zarya
9628,Lijiang Tower,sHockWave,Vancouver Titans,Echo
9641,Lijiang Tower,sHockWave,Vancouver Titans,Sojourn
9682,King's Row,FunnyAstro,Los Angeles Gladiators,Brigitte
9704,King's Row,FunnyAstro,Los Angeles Gladiators,Lucio
9745,King's Row,Patiphan,Los Angeles Gladiators,Genji
9767,King's Row,Patiphan,Los Angeles Gladiators,Hanzo
9772,King's Row,Patiphan,Los Angeles Gladiators,Mei
9786,King's Row,Patiphan,Los Angeles Gladiators,Sojourn
9808,King's Row,Patiphan,Los Angeles Gladiators,Soldier: 76
9812,King's Row,Patiphan,Los Angeles Gladiators,Widowmaker
9836,King's Row,Reiner,Los Angeles Gladiators,Doomfist
9861,King's Row,Reiner,Los Angeles Gladiators,Reinhardt
9888,King's Row,kevster,Los Angeles Gladiators,Tracer
9917,King's Row,kevster,Los Angeles Gladiators,Widowmaker
9950,King's Row,shu,Los Angeles Gladiators,Ana
9982,King's Row,shu,Los Angeles Gladiators,Baptiste
9996,King's Row,shu,Los Angeles Gladiators,Moira
10000,King's Row,shu,Los Angeles Gladiators,Zenyatta
10035,King's Row,Aspire,Vancouver Titans,Sojourn
10056,King's Row,Aspire,Vancouver Titans,Tracer
10074,King's Row,Aspire,Vancouver Titans,Widowmaker
10096,King's Row,Aztac,Vancouver Titans,Zenyatta
10131,King's Row,Masaa,Vancouver Titans,Brigitte
10157,King's Row,MirroR,Vancouver Titans,Doomfist
10192,King's Row,sHockWave,Vancouver Titans,Ashe
10214,King's Row,sHockWave,Vancouver Titans,Cassidy
10217,King's Row,sHockWave,Vancouver Titans,Echo
10244,King's Row,sHockWave,Vancouver Titans,Hanzo
10254,King's Row,sHockWave,Vancouver Titans,Sombra
10271,King's Row,sHockWave,Vancouver Titans,Widowmaker
10300,Route 66,ANS,Los Angeles Gladiators,Widowmaker
10334,Route 66,Reiner,Los Angeles Gladiators,Sigma
10366,Route 66,kevster,Los Angeles Gladiators,Hanzo
10394,Route 66,shu,Los Angeles Gladiators,Zenyatta
10435,Route 66,skewed,Los Angeles Gladiators,Baptiste
10474,Route 66,Aspire,Vancouver Titans,Hanzo
10479,Route 66,Aspire,Vancouver Titans,Tracer
10506,Route 66,Aspire,Vancouver Titans,Widowmaker
10535,Route 66,Aztac,Vancouver Titans,Zenyatta
10566,Route 66,False,Vancouver Titans,Sigma
10585,Route 66,False,Vancouver Titans,Wrecking Ball
10602,Route 66,Masaa,Vancouver Titans,Brigitte
10630,Route 66,sHockWave,Vancouver Titans,Hanzo
10649,Route 66,sHockWave,Vancouver Titans,Widowmaker
10666,Oasis,Danteh,Houston Outlaws,Doomfist
10705,Oasis,Lastro,Houston Outlaws,Lucio
10733,Oasis,Lastro,Houston Outlaws,Zenyatta
10765,Oasis,MER1T,Houston Outlaws,Ashe
10798,Oasis,PELICAN,Houston Outlaws,Genji
10822,Oasis,PELICAN,Houston Outlaws,Symmetra
10827,Oasis,PELICAN,Houston Outlaws,Tracer
10868,Oasis,ir1s,Houston Outlaws,Ana
10895,Oasis,Assassin,Washington Justice,Ashe
10917,Oasis,Assassin,Washington Justice,Sombra
10930,Oasis,Assassin,Washington Justice,Symmetra
10947,Oasis,Decay,Washington Justice,Symmetra
10957,Oasis,Decay,Washington Justice,Tracer
10989,Oasis,Krillin,Washington Justice,Zenyatta
11023,Oasis,MAG,Washington Justice,Doomfist
11028,Oasis,MAG,Washington Justice,Wrecking Ball
11066,Oasis,OPENER,Washington Justice,Baptiste
11101,Eichenwalde,Lastro,Houston Outlaws,Zenyatta
11130,Eichenwalde,MER1T,Houston Outlaws,Hanzo
11150,Eichenwalde,MER1T,Houston Outlaws,Sojourn
11174,Eichenwalde,PELICAN,Houston Outlaws,Tracer
11210,Eichenwalde,Piggy,Houston Outlaws,Sigma
11235,Eichenwalde,ir1s,Houston Outlaws,Baptiste
11278,Eichenwalde,Decay,Washington Justice,Ashe
11295,Eichenwalde,Decay,Washington Justice,Tracer
11332,Eichenwalde,Happy,Washington Justice,Sojourn
11356,Eichenwalde,Happy,Washington Justice,Widowmaker
11370,Eichenwalde,Kalios,Washington Justice,Sigma
11408,Eichenwalde,Krillin,Washington Justice,Zenyatta
11447,Eichenwalde,OPENER,Washington Justice,Baptiste
11481,Dorado,Lastro,Houston Outlaws,Zenyatta
11526,Dorado,MER1T,Houston Outlaws,Ashe
11551,Dorado,MER1T,Houston Outlaws,Widowmaker
11587,Dorado,PELICAN,Houston Outlaws,Tracer
11619,Dorado,Piggy,Houston Outlaws,D.Va
11625,Dorado,Piggy,Houston Outlaws,Sigma
11654,Dorado,ir1s,Houston Outlaws,Baptiste
11692,Dorado,Decay,Washington Justice,Tracer
11730,Dorado,Happy,Washington Justice,Sojourn
11751,Dorado,Happy,Washington Justice,Widowmaker
11773,Dorado,Kalios,Washington Justice,Sigma
11789,Dorado,Kalios,Washington Justice,Wrecking Ball
11829,Dorado,Krillin,Washington Justice,Zenyatta
11866,Dorado,OPENER,Washington Justice,Baptiste
11890,Dorado,OPENER,Washington Justice,Lucio
11916,Colosseo,Danteh,Houston Outlaws,Tracer
11944,Colosseo,Lastro,Houston Outlaws,Zenyatta
11982,Colosseo,MER1T,Houston Outlaws,Hanzo
12011,Colosseo,Piggy,Houston Outlaws,Sigma
12032,Colosseo,ir1s,Houston Outlaws,Baptiste
12067,Colosseo,Decay,Washington Justice,Ashe
12102,Colosseo,Happy,Washington Justice,Sojourn
12136,Colosseo,Kalios,Washington Justice,Sigma
12166,Colosseo,Krillin,Washington Justice,Zenyatta
12196,Colosseo,OPENER,Washington Justice,Baptiste
12222,Colosseo,OPENER,Washington Justice,Lucio
12240,Lijiang Tower,Danteh,Houston Outlaws,Doomfist
12277,Lijiang Tower,Lastro,Houston Outlaws,Lucio
12297,Lijiang Tower,Lastro,Houston Outlaws,Zenyatta
12332,Lijiang Tower,MER1T,Houston Outlaws,Ashe
12359,Lijiang Tower,MER1T,Houston Outlaws,Sojourn
12392,Lijiang Tower,PELICAN,Houston Outlaws,Genji
12413,Lijiang Tower,PELICAN,Houston Outlaws,Symmetra
12422,Lijiang Tower,PELICAN,Houston Outlaws,Tracer
12451,Lijiang Tower,ir1s,Houston Outlaws,Ana
12490,Lijiang Tower,Assassin,Washington Justice,Sombra
12511,Lijiang Tower,Decay,Washington Justice,Symmetra
12517,Lijiang Tower,Decay,Washington Justice,Tracer
12554,Lijiang Tower,Krillin,Washington Justice,Zenyatta
12594,Lijiang Tower,MAG,Washington Justice,Doomfist
12632,Lijiang Tower,OPENER,Washington Justice,Brigitte
12659,Oasis,ANS,Los Angeles Gladiators,Ashe
12702,Oasis,Reiner,Los Angeles Gladiators,Doomfist
12740,Oasis,kevster,Los Angeles Gladiators,Symmetra
