,esports_match_id,map_name,map_type,player_name,team_name,hero_name,tournament_title
43528,39115,Colosseo,push,Diya,Los Angeles Valiant,Widowmaker,Midseason Madness: Qualifiers
43553,39115,Colosseo,push,Ezhan,Los Angeles Valiant,Sojourn,Midseason Madness: Qualifiers
43579,39115,Colosseo,push,Ezhan,Los Angeles Valiant,Tracer,Midseason Madness: Qualifiers
43605,39115,Colosseo,push,Lengsa,Los Angeles Valiant,Brigitte,Midseason Madness: Qualifiers
43628,39115,Colosseo,push,Lengsa,Los Angeles Valiant,Lucio,Midseason Madness: Qualifiers
43643,39115,Colosseo,push,Marve1,Los Angeles Valiant,Sigma,Midseason Madness: Qualifiers
43679,39115,Colosseo,push,Molly,Los Angeles Valiant,Baptiste,Midseason Madness: Qualifiers
43718,39116,Oasis,control,AlphaYi,Hangzhou Spark,Symmetra,Midseason Madness: Qualifiers
43727,39116,Oasis,control,AlphaYi,Hangzhou Spark,Tracer,Midseason Madness: Qualifiers
43763,39116,Oasis,control,BERNAR,Hangzhou Spark,Wrecking Ball,Midseason Madness: Qualifiers
43806,39116,Oasis,control,Superich,Hangzhou Spark,Baptiste,Midseason Madness: Qualifiers
43833,39116,Oasis,control,Superich,Hangzhou Spark,Lucio,Midseason Madness: Qualifiers
43849,39116,Oasis,control,irony,Hangzhou Spark,Zenyatta,Midseason Madness: Qualifiers
43882,39116,Oasis,control,shy,Hangzhou Spark,Ashe,Midseason Madness: Qualifiers
43922,39116,Oasis,control,BEBE,Shanghai Dragons,Ana,Midseason Madness: Qualifiers
43959,39116,Oasis,control,Fleta,Shanghai Dragons,Symmetra,Midseason Madness: Qualifiers
43966,39116,Oasis,control,Fleta,Shanghai Dragons,Tracer,Midseason Madness: Qualifiers
44008,39116,Oasis,control,IZaYaKI,Shanghai Dragons,Lucio,Midseason Madness: Qualifiers
44014,39116,Oasis,control,IZaYaKI,Shanghai Dragons,Zenyatta,Midseason Madness: Qualifiers
44049,39116,Oasis,control,LIP,Shanghai Dragons,Ashe,Midseason Madness: Qualifiers
44077,39116,Oasis,control,LIP,Shanghai Dragons,Sojourn,Midseason Madness: Qualifiers
44095,39116,Oasis,control,LIP,Shanghai Dragons,Sombra,Midseason Madness: Qualifiers
44104,39116,Oasis,control,Void,Shanghai Dragons,Doomfist,Midseason Madness: Qualifiers
44137,39116,Midtown,hybrid,AlphaYi,Hangzhou Spark,Echo,Midseason Madness: Qualifiers
44161,39116,Midtown,hybrid,AlphaYi,Hangzhou Spark,Tracer,Midseason Madness: Qualifiers
44178,39116,Midtown,hybrid,AlphaYi,Hangzhou Spark,Widowmaker,Midseason Madness: Qualifiers
44192,39116,Midtown,hybrid,BERNAR,Hangzhou Spark,Sigma,Midseason Madness: Qualifiers
44227,39116,Midtown,hybrid,Superich,Hangzhou Spark,Baptiste,Midseason Madness: Qualifiers
44263,39116,Midtown,hybrid,irony,Hangzhou Spark,Zenyatta,Midseason Madness: Qualifiers
44292,39116,Midtown,hybrid,shy,Hangzhou Spark,Sojourn,Midseason Madness: Qualifiers
44338,39116,Midtown,hybrid,BEBE,Shanghai Dragons,Baptiste,Midseason Madness: Qualifiers
44375,39116,Midtown,hybrid,Fleta,Shanghai Dragons,Echo,Midseason Madness: Qualifiers
44396,39116,Midtown,hybrid,Fleta,Shanghai Dragons,Hanzo,Midseason Madness: Qualifiers
44410,39116,Midtown,hybrid,Fleta,Shanghai Dragons,Tracer,Midseason Madness: Qualifiers
44444,39116,Midtown,hybrid,IZaYaKI,Shanghai Dragons,Zenyatta,Midseason Madness: Qualifiers
44483,39116,Midtown,hybrid,LIP,Shanghai Dragons,Sojourn,Midseason Madness: Qualifiers
44503,39116,Midtown,hybrid,LIP,Shanghai Dragons,Widowmaker,Midseason Madness: Qualifiers
44528,39116,Midtown,hybrid,Void,Shanghai Dragons,Sigma,Midseason Madness: Qualifiers
44569,39116,Circuit royal,payload,AlphaYi,Hangzhou Spark,Genji,Midseason Madness: Qualifiers
44592,39116,Circuit royal,payload,AlphaYi,Hangzhou Spark,Hanzo,Midseason Madness: Qualifiers
44605,39116,Circuit royal,payload,AlphaYi,Hangzhou Spark,Widowmaker,Midseason Madness: Qualifiers
44636,39116,Circuit royal,payload,BERNAR,Hangzhou Spark,Sigma,Midseason Madness: Qualifiers
44673,39116,Circuit royal,payload,Superich,Hangzhou Spark,Baptiste,Midseason Madness: Qualifiers
44711,39116,Circuit royal,payload,irony,Hangzhou Spark,Zenyatta,Midseason Madness: Qualifiers
44747,39116,Circuit royal,payload,shy,Hangzhou Spark,Sojourn,Midseason Madness: Qualifiers
44769,39116,Circuit royal,payload,shy,Hangzhou Spark,Widowmaker,Midseason Madness: Qualifiers
44798,39116,Circuit royal,payload,BEBE,Shanghai Dragons,Baptiste,Midseason Madness: Qualifiers
44821,39116,Circuit royal,payload,BEBE,Shanghai Dragons,Lucio,Midseason Madness: Qualifiers
44838,39116,Circuit royal,payload,Fleta,Shanghai Dragons,Sojourn,Midseason Madness: Qualifiers
44865,39116,Circuit royal,payload,IZaYaKI,Shanghai Dragons,Zenyatta,Midseason Madness: Qualifiers
44898,39116,Circuit royal,payload,LIP,Shanghai Dragons,Widowmaker,Midseason Madness: Qualifiers
44922,39116,Circuit royal,payload,Void,Shanghai Dragons,Doomfist,Midseason Madness: Qualifiers
44925,39116,Circuit royal,payload,Void,Shanghai Dragons,Sigma,Midseason Madness: Qualifiers
44939,39116,Circuit royal,payload,Void,Shanghai Dragons,Wrecking Ball,Midseason Madness: Qualifiers
44962,39180,Colosseo,push,Anamo,Florida Mayhem,Lucio,Midseason Madness: Qualifiers
44994,39180,Colosseo,push,Checkmate,Florida Mayhem,Mei,Midseason Madness: Qualifiers
45014,39180,Colosseo,push,Checkmate,Florida Mayhem,Tracer,Midseason Madness: Qualifiers
45049,39180,Colosseo,push,SirMajed,Florida Mayhem,Ana,Midseason Madness: Qualifiers
45077,39180,Colosseo,push,SirMajed,Florida Mayhem,Baptiste,Midseason Madness: Qualifiers
45125,39180,Colosseo,push,Someone,Florida Mayhem,Reinhardt,Midseason Madness: Qualifiers
45144,39180,Colosseo,push,Someone,Florida Mayhem,Winston,Midseason Madness: Qualifiers
45191,39180,Colosseo,push,Xzi,Florida Mayhem,Sojourn,Midseason Madness: Qualifiers
45230,39180,Colosseo,push,Coluge,San Francisco Shock,Doomfist,Midseason Madness: Qualifiers
45235,39180,Colosseo,push,Coluge,San Francisco Shock,Sigma,Midseason Madness: Qualifiers
45244,39180,Colosseo,push,Coluge,San Francisco Shock,Winston,Midseason Madness: Qualifiers
45289,39180,Colosseo,push,FiNN,San Francisco Shock,Ana,Midseason Madness: Qualifiers
45322,39180,Colosseo,push,Proper,San Francisco Shock,Sojourn,Midseason Madness: Qualifiers
45349,39180,Colosseo,push,Proper,San Francisco Shock,Tracer,Midseason Madness: Qualifiers
45378,39180,Colosseo,push,Viol2t,San Francisco Shock,Lucio,Midseason Madness: Qualifiers
45405,39180,Colosseo,push,Viol2t,San Francisco Shock,Zenyatta,Midseason Madness: Qualifiers
45435,39180,Colosseo,push,s9mm,San Francisco Shock,Genji,Midseason Madness: Qualifiers
45469,39180,Circuit royal,payload,Checkmate,Florida Mayhem,Genji,Midseason Madness: Qualifiers
45487,39180,Circuit royal,payload,Checkmate,Florida Mayhem,Hanzo,Midseason Madness: Qualifiers
45505,39180,Circuit royal,payload,Checkmate,Florida Mayhem,Tracer,Midseason Madness: Qualifiers
45534,39180,Circuit royal,payload,Rupal,Florida Mayhem,Baptiste,Midseason Madness: Qualifiers
45575,39180,Circuit royal,payload,SirMajed,Florida Mayhem,Zenyatta,Midseason Madness: Qualifiers
45616,39180,Circuit royal,payload,Someone,Florida Mayhem,Doomfist,Midseason Madness: Qualifiers
45618,39180,Circuit royal,payload,Someone,Florida Mayhem,Sigma,Midseason Madness: Qualifiers
45639,39180,Circuit royal,payload,Someone,Florida Mayhem,Wrecking Ball,Midseason Madness: Qualifiers
45672,39180,Circuit royal,payload,Xzi,Florida Mayhem,Ashe,Midseason Madness: Qualifiers
45676,39180,Circuit royal,payload,Xzi,Florida Mayhem,Sojourn,Midseason Madness: Qualifiers
45691,39180,Circuit royal,payload,Xzi,Florida Mayhem,Widowmaker,Midseason Madness: Qualifiers
45721,39180,Circuit royal,payload,Coluge,San Francisco Shock,Sigma,Midseason Madness: Qualifiers
45748,39180,Circuit royal,payload,FiNN,San Francisco Shock,Zenyatta,Midseason Madness: Qualifiers
45791,39180,Circuit royal,payload,Kilo,San Francisco Shock,Hanzo,Midseason Madness: Qualifiers
45813,39180,Circuit royal,payload,Kilo,San Francisco Shock,Widowmaker,Midseason Madness: Qualifiers
45850,39180,Circuit royal,payload,Proper,San Francisco Shock,Genji,Midseason Madness: Qualifiers
45883,39180,Circuit royal,payload,Proper,San Francisco Shock,Hanzo,Midseason Madness: Qualifiers
45921,39180,Circuit royal,payload,Viol2t,San Francisco Shock,Baptiste,Midseason Madness: Qualifiers
45948,39180,Circuit royal,payload,Viol2t,San Francisco Shock,Brigitte,Midseason Madness: Qualifiers
45984,39180,Midtown,hybrid,Anamo,Florida Mayhem,Lucio,Midseason Madness: Qualifiers
46025,39180,Midtown,hybrid,Checkmate,Florida Mayhem,Genji,Midseason Madness: Qualifiers
46042,39180,Midtown,hybrid,Checkmate,Florida Mayhem,Mei,Midseason Madness: Qualifiers
46067,39180,Midtown,hybrid,Checkmate,Florida Mayhem,Tracer,Midseason Madness: Qualifiers
46101,39180,Midtown,hybrid,SirMajed,Florida Mayhem,Baptiste,Midseason Madness: Qualifiers
46147,39180,Midtown,hybrid,Someone,Florida Mayhem,Doomfist,Midseason Madness: Qualifiers
46161,39180,Midtown,hybrid,Someone,Florida Mayhem,Reinhardt,Midseason Madness: Qualifiers
46193,39180,Midtown,hybrid,Xzi,Florida Mayhem,Sojourn,Midseason Madness: Qualifiers
46222,39180,Midtown,hybrid,Coluge,San Francisco Shock,Doomfist,Midseason Madness: Qualifiers
46240,39180,Midtown,hybrid,Coluge,San Francisco Shock,Sigma,Midseason Madness: Qualifiers
46256,39180,Midtown,hybrid,Coluge,San Francisco Shock,Winston,Midseason Madness: Qualifiers
46299,39180,Midtown,hybrid,FiNN,San Francisco Shock,Zenyatta,Midseason Madness: Qualifiers
46338,39180,Midtown,hybrid,Proper,San Francisco Shock,Sojourn,Midseason Madness: Qualifiers
46361,39180,Midtown,hybrid,Proper,San Francisco Shock,Tracer,Midseason Madness: Qualifiers
46401,39180,Midtown,hybrid,Viol2t,San Francisco Shock,Ana,Midseason Madness: Qualifiers
46415,39180,Midtown,hybrid,Viol2t,San Francisco Shock,Baptiste,Midseason Madness: Qualifiers
46448,39180,Midtown,hybrid,s9mm,San Francisco Shock,Genji,Midseason Madness: Qualifiers
46467,39180,Midtown,hybrid,s9mm,San Francisco Shock,Hanzo,Midseason Madness: Qualifiers
46499,39180,Lijiang Tower,control,Anamo,Florida Mayhem,Brigitte,Midseason Madness: Qualifiers
46529,39180,Lijiang Tower,control,Checkmate,Florida Mayhem,Symmetra,Midseason Madness: Qualifiers
46536,39180,Lijiang Tower,control,Checkmate,Florida Mayhem,Tracer,Midseason Madness: Qualifiers
46576,39180,Lijiang Tower,control,SirMajed,Florida Mayhem,Baptiste,Midseason Madness: Qualifiers
46595,39180,Lijiang Tower,control,SirMajed,Florida Mayhem,Lucio,Midseason Madness: Qualifiers
46621,39180,Lijiang Tower,control,Someone,Florida Mayhem,Doomfist,Midseason Madness: Qualifiers
46657,39180,Lijiang Tower,control,Xzi,Florida Mayhem,Cassidy,Midseason Madness: Qualifiers
46662,39180,Lijiang Tower,control,Xzi,Florida Mayhem,Sojourn,Midseason Madness: Qualifiers
46688,39180,Lijiang Tower,control,Xzi,Florida Mayhem,Sombra,Midseason Madness: Qualifiers
46711,39180,Lijiang Tower,control,FiNN,San Francisco Shock,Ana,Midseason Madness: Qualifiers
46727,39180,Lijiang Tower,control,FiNN,San Francisco Shock,Mercy,Midseason Madness: Qualifiers
46728,39180,Lijiang Tower,control,FiNN,San Francisco Shock,Moira,Midseason Madness: Qualifiers
46748,39180,Lijiang Tower,control,FiNN,San Francisco Shock,Zenyatta,Midseason Madness: Qualifiers
46787,39180,Lijiang Tower,control,Proper,San Francisco Shock,Symmetra,Midseason Madness: Qualifiers
46792,39180,Lijiang Tower,control,Proper,San Francisco Shock,Tracer,Midseason Madness: Qualifiers
46829,39180,Lijiang Tower,control,Viol2t,San Francisco Shock,Baptiste,Midseason Madness: Qualifiers
46853,39180,Lijiang Tower,control,Viol2t,San Francisco Shock,Lucio,Midseason Madness: Qualifiers
46885,39180,Lijiang Tower,control,Viol2t,San Francisco Shock,Zenyatta,Midseason Madness: Qualifiers
46915,39180,Lijiang Tower,control,mikeyy,San Francisco Shock,Wrecking Ball,Midseason Madness: Qualifiers
46946,39180,Lijiang Tower,control,s9mm,San Francisco Shock,Echo,Midseason Madness: Qualifiers
46970,39180,Lijiang Tower,control,s9mm,San Francisco Shock,Sojourn,Midseason Madness: Qualifiers
46996,39180,Lijiang Tower,control,s9mm,San Francisco Shock,Sombra,Midseason Madness: Qualifiers
47026,39181,New Queen Street,push,Danteh,Houston Outlaws,Doomfist,Midseason Madness: Qualifiers
47059,39181,New Queen Street,push,Lastro,Houston Outlaws,Zenyatta,Midseason Madness: Qualifiers
47093,39181,New Queen Street,push,MER1T,Houston Outlaws,Sojourn,Midseason Madness: Qualifiers
47129,39181,New Queen Street,push,PELICAN,Houston Outlaws,Tracer,Midseason Madness: Qualifiers
47167,39181,New Queen Street,push,ir1s,Houston Outlaws,Ana,Midseason Madness: Qualifiers
47214,39181,New Queen Street,push,Patiphan,Los Angeles Gladiators,Sojourn,Midseason Madness: Qualifiers
47246,39181,New Queen Street,push,Reiner,Los Angeles Gladiators,Doomfist,Midseason Madness: Qualifiers
47280,39181,New Queen Street,push,kevster,Los Angeles Gladiators,Tracer,Midseason Madness: Qualifiers
47302,39181,New Queen Street,push,kevster,Los Angeles Gladiators,Widowmaker,Midseason Madness: Qualifiers
47317,39181,New Queen Street,push,shu,Los Angeles Gladiators,Ana,Midseason Madness: Qualifiers
47358,39181,New Queen Street,push,skewed,Los Angeles Gladiators,Zenyatta,Midseason Madness: Qualifiers
47394,39181,Watchpoint: Gibraltar,payload,Danteh,Houston Outlaws,Doomfist,Midseason Madness: Qualifiers
47436,39181,Watchpoint: Gibraltar,payload,Lastro,Houston Outlaws,Brigitte,Midseason Madness: Qualifiers
47447,39181,Watchpoint: Gibraltar,payload,Lastro,Houston Outlaws,Zenyatta,Midseason Madness: Qualifiers
47484,39181,Watchpoint: Gibraltar,payload,MER1T,Houston Outlaws,Sojourn,Midseason Madness: Qualifiers
47506,39181,Watchpoint: Gibraltar,payload,MER1T,Houston Outlaws,Widowmaker,Midseason Madness: Qualifiers
47538,39181,Watchpoint: Gibraltar,payload,PELICAN,Houston Outlaws,Genji,Midseason Madness: Qualifiers
47562,39181,Watchpoint: Gibraltar,payload,PELICAN,Houston Outlaws,Tracer,Midseason Madness: Qualifiers
47585,39181,Watchpoint: Gibraltar,payload,ir1s,Houston Outlaws,Ana,Midseason Madness: Qualifiers
47619,39181,Watchpoint: Gibraltar,payload,ir1s,Houston Outlaws,Baptiste,Midseason Madness: Qualifiers
47646,39181,Watchpoint: Gibraltar,payload,ANS,Los Angeles Gladiators,Ashe,Midseason Madness: Qualifiers
47667,39181,Watchpoint: Gibraltar,payload,ANS,Los Angeles Gladiators,Symmetra,Midseason Madness: Qualifiers
47675,39181,Watchpoint: Gibraltar,payload,ANS,Los Angeles Gladiators,Widowmaker,Midseason Madness: Qualifiers
47708,39181,Watchpoint: Gibraltar,payload,Reiner,Los Angeles Gladiators,Doomfist,Midseason Madness: Qualifiers
47732,39181,Watchpoint: Gibraltar,payload,Reiner,Los Angeles Gladiators,Winston,Midseason Madness: Qualifiers
47750,39181,Watchpoint: Gibraltar,payload,Reiner,Los Angeles Gladiators,Wrecking Ball,Midseason Madness: Qualifiers
47794,39181,Watchpoint: Gibraltar,payload,kevster,Los Angeles Gladiators,Genji,Midseason Madness: Qualifiers
47815,39181,Watchpoint: Gibraltar,payload,kevster,Los Angeles Gladiators,Symmetra,Midseason Madness: Qualifiers
47822,39181,Watchpoint: Gibraltar,payload,kevster,Los Angeles Gladiators,Tracer,Midseason Madness: Qualifiers
47851,39181,Watchpoint: Gibraltar,payload,shu,Los Angeles Gladiators,Ana,Midseason Madness: Qualifiers
47898,39181,Watchpoint: Gibraltar,payload,skewed,Los Angeles Gladiators,Brigitte,Midseason Madness: Qualifiers
47912,39181,Watchpoint: Gibraltar,payload,skewed,Los Angeles Gladiators,Zenyatta,Midseason Madness: Qualifiers
47949,39181,Eichenwalde,hybrid,Danteh,Houston Outlaws,Doomfist,Midseason Madness: Qualifiers
47986,39181,Eichenwalde,hybrid,Lastro,Houston Outlaws,Zenyatta,Midseason Madness: Qualifiers
48028,39181,Eichenwalde,hybrid,MER1T,Houston Outlaws,Sojourn,Midseason Madness: Qualifiers
48070,39181,Eichenwalde,hybrid,PELICAN,Houston Outlaws,Tracer,Midseason Madness: Qualifiers
48093,39181,Eichenwalde,hybrid,ir1s,Houston Outlaws,Ana,Midseason Madness: Qualifiers
48128,39181,Eichenwalde,hybrid,Patiphan,Los Angeles Gladiators,Pharah,Midseason Madness: Qualifiers
48134,39181,Eichenwalde,hybrid,Patiphan,Los Angeles Gladiators,Sojourn,Midseason Madness: Qualifiers
48168,39181,Eichenwalde,hybrid,Reiner,Los Angeles Gladiators,Doomfist,Midseason Madness: Qualifiers
48192,39181,Eichenwalde,hybrid,Reiner,Los Angeles Gladiators,Orisa,Midseason Madness: Qualifiers
48205,39181,Eichenwalde,hybrid,kevster,Los Angeles Gladiators,Genji,Midseason Madness: Qualifiers
48226,39181,Eichenwalde,hybrid,kevster,Los Angeles Gladiators,Tracer,Midseason Madness: Qualifiers
48245,39181,Eichenwalde,hybrid,kevster,Los Angeles Gladiators,Widowmaker,Midseason Madness: Qualifiers
48267,39181,Eichenwalde,hybrid,shu,Los Angeles Gladiators,Ana,Midseason Madness: Qualifiers
48301,39181,Eichenwalde,hybrid,shu,Los Angeles Gladiators,Lucio,Midseason Madness: Qualifiers
48316,39181,Eichenwalde,hybrid,skewed,Los Angeles Gladiators,Brigitte,Midseason Madness: Qualifiers
48335,39181,Eichenwalde,hybrid,skewed,Los Angeles Gladiators,Zenyatta,Midseason Madness: Qualifiers
48366,39182,New Queen Street,push,Crimzo,Boston Uprising,Zenyatta,Midseason Madness: Qualifiers
48399,39182,New Queen Street,push,Faith,Boston Uprising,Baptiste,Midseason Madness: Qualifiers
48418,39182,New Queen Street,push,Faith,Boston Uprising,Brigitte,Midseason Madness: Qualifiers
48451,39182,New Queen Street,push,Valentine,Boston Uprising,Mei,Midseason Madness: Qualifiers
48487,39182,New Queen Street,push,Victoria,Boston Uprising,Sojourn,Midseason Madness: Qualifiers
48517,39182,New Queen Street,push,punk,Boston Uprising,Sigma,Midseason Madness: Qualifiers
48552,39182,New Queen Street,push,Daan,Vegas Eternal,Doomfist,Midseason Madness: Qualifiers
48593,39182,New Queen Street,push,Dove,Vegas Eternal,Genji,Midseason Madness: Qualifiers
48598,39182,New Queen Street,push,Dove,Vegas Eternal,Sojourn,Midseason Madness: Qualifiers
48614,39182,New Queen Street,push,Dove,Vegas Eternal,Symmetra,Midseason Madness: Qualifiers
48623,39182,New Queen Street,push,Dove,Vegas Eternal,Tracer,Midseason Madness: Qualifiers
48659,39182,New Queen Street,push,Kaan,Vegas Eternal,Zenyatta,Midseason Madness: Qualifiers
48699,39182,New Queen Street,push,dridro,Vegas Eternal,Ana,Midseason Madness: Qualifiers
48740,39182,New Queen Street,push,wub,Vegas Eternal,Hanzo,Midseason Madness: Qualifiers
48761,39182,New Queen Street,push,wub,Vegas Eternal,Sojourn,Midseason Madness: Qualifiers
48794,39182,Watchpoint: Gibraltar,payload,Crimzo,Boston Uprising,Lucio,Midseason Madness: Qualifiers
48810,39182,Watchpoint: Gibraltar,payload,Crimzo,Boston Uprising,Zenyatta,Midseason Madness: Qualifiers
48851,39182,Watchpoint: Gibraltar,payload,MCD,Boston Uprising,Ana,Midseason Madness: Qualifiers
48897,39182,Watchpoint: Gibraltar,payload,Valentine,Boston Uprising,Genji,Midseason Madness: Qualifiers
48937,39182,Watchpoint: Gibraltar,payload,Victoria,Boston Uprising,Sojourn,Midseason Madness: Qualifiers
48945,39182,Watchpoint: Gibraltar,payload,Victoria,Boston Uprising,Soldier: 76,Midseason Madness: Qualifiers
48948,39182,Watchpoint: Gibraltar,payload,Victoria,Boston Uprising,Symmetra,Midseason Madness: Qualifiers
48953,39182,Watchpoint: Gibraltar,payload,Victoria,Boston Uprising,Tracer,Midseason Madness: Qualifiers
48974,39182,Watchpoint: Gibraltar,payload,Victoria,Boston Uprising,Widowmaker,Midseason Madness: Qualifiers
49001,39182,Watchpoint: Gibraltar,payload,punk,Boston Uprising,Doomfist,Midseason Madness: Qualifiers
49036,39182,Watchpoint: Gibraltar,payload,Daan,Vegas Eternal,Doomfist,Midseason Madness: Qualifiers
49062,39182,Watchpoint: Gibraltar,payload,Daan,Vegas Eternal,Roadhog,Midseason Madness: Qualifiers
49071,39182,Watchpoint: Gibraltar,payload,Daan,Vegas Eternal,Wrecking Ball,Midseason Madness: Qualifiers
49104,39182,Watchpoint: Gibraltar,payload,Dove,Vegas Eternal,Genji,Midseason Madness: Qualifiers
49109,39182,Watchpoint: Gibraltar,payload,Dove,Vegas Eternal,Hanzo,Midseason Madness: Qualifiers
49115,39182,Watchpoint: Gibraltar,payload,Dove,Vegas Eternal,Sojourn,Midseason Madness: Qualifiers
49126,39182,Watchpoint: Gibraltar,payload,Dove,Vegas Eternal,Tracer,Midseason Madness: Qualifiers
49165,39182,Watchpoint: Gibraltar,payload,Kaan,Vegas Eternal,Ana,Midseason Madness: Qualifiers
49185,39182,Watchpoint: Gibraltar,payload,Kaan,Vegas Eternal,Mercy,Midseason Madness: Qualifiers
49191,39182,Watchpoint: Gibraltar,payload,Kaan,Vegas Eternal,Zenyatta,Midseason Madness: Qualifiers
49224,39182,Watchpoint: Gibraltar,payload,dridro,Vegas Eternal,Baptiste,Midseason Madness: Qualifiers
49231,39182,Watchpoint: Gibraltar,payload,dridro,Vegas Eternal,Brigitte,Midseason Madness: Qualifiers
49248,39182,Watchpoint: Gibraltar,payload,dridro,Vegas Eternal,Lucio,Midseason Madness: Qualifiers
49264,39182,Watchpoint: Gibraltar,payload,wub,Vegas Eternal,Genji,Midseason Madness: Qualifiers
49278,39182,Watchpoint: Gibraltar,payload,wub,Vegas Eternal,Hanzo,Midseason Madness: Qualifiers
49311,39182,King's Row,hybrid,Crimzo,Boston Uprising,Zenyatta,Midseason Madness: Qualifiers
49351,39182,King's Row,hybrid,MCD,Boston Uprising,Ana,Midseason Madness: Qualifiers
49394,39182,King's Row,hybrid,Valentine,Boston Uprising,Genji,Midseason Madness: Qualifiers
49432,39182,King's Row,hybrid,Victoria,Boston Uprising,Sojourn,Midseason Madness: Qualifiers
49475,39182,King's Row,hybrid,punk,Boston Uprising,Doomfist,Midseason Madness: Qualifiers
49494,39182,King's Row,hybrid,punk,Boston Uprising,Sigma,Midseason Madness: Qualifiers
49528,39182,King's Row,hybrid,Daan,Vegas Eternal,Doomfist,Midseason Madness: Qualifiers
49569,39182,King's Row,hybrid,Dove,Vegas Eternal,Genji,Midseason Madness: Qualifiers
49574,39182,King's Row,hybrid,Dove,Vegas Eternal,Sojourn,Midseason Madness: Qualifiers
49598,39182,King's Row,hybrid,Dove,Vegas Eternal,Tracer,Midseason Madness: Qualifiers
49620,39182,King's Row,hybrid,Dove,Vegas Eternal,Widowmaker,Midseason Madness: Qualifiers
49645,39182,King's Row,hybrid,Kaan,Vegas Eternal,Zenyatta,Midseason Madness: Qualifiers
49684,39182,King's Row,hybrid,dridro,Vegas Eternal,Ana,Midseason Madness: Qualifiers
49722,39182,King's Row,hybrid,dridro,Vegas Eternal,Lucio,Midseason Madness: Qualifiers
49733,39182,King's Row,hybrid,dridro,Vegas Eternal,Mercy,Midseason Madness: Qualifiers
49749,39182,King's Row,hybrid,wub,Vegas Eternal,Genji,Midseason Madness: Qualifiers
49765,39182,King's Row,hybrid,wub,Vegas Eternal,Hanzo,Midseason Madness: Qualifiers
49794,39117,Colosseo,push,AlphaYi,Hangzhou Spark,Echo,Midseason Madness: Qualifiers
49811,39117,Colosseo,push,AlphaYi,Hangzhou Spark,Tracer,Midseason Madness: Qualifiers
49847,39117,Colosseo,push,BERNAR,Hangzhou Spark,Sigma,Midseason Madness: Qualifiers
49885,39117,Colosseo,push,Superich,Hangzhou Spark,Ana,Midseason Madness: Qualifiers
49888,39117,Colosseo,push,Superich,Hangzhou Spark,Baptiste,Midseason Madness: Qualifiers
49919,39117,Colosseo,push,Superich,Hangzhou Spark,Brigitte,Midseason Madness: Qualifiers
49951,39117,Colosseo,push,irony,Hangzhou Spark,Baptiste,Midseason Madness: Qualifiers
49973,39117,Colosseo,push,irony,Hangzhou Spark,Zenyatta,Midseason Madness: Qualifiers
50014,39117,Colosseo,push,shy,Hangzhou Spark,Sojourn,Midseason Madness: Qualifiers
50052,39117,Colosseo,push,AimGod,Seoul Infernal,Zenyatta,Midseason Madness: Qualifiers
50094,39117,Colosseo,push,FIXA,Seoul Infernal,Ana,Midseason Madness: Qualifiers
50140,39117,Colosseo,push,Fury,Seoul Infernal,Sigma,Midseason Madness: Qualifiers
50178,39117,Colosseo,push,MN3,Seoul Infernal,Sojourn,Midseason Madness: Qualifiers
50213,39117,Colosseo,push,ZEST,Seoul Infernal,Genji,Midseason Madness: Qualifiers
50233,39117,Colosseo,push,ZEST,Seoul Infernal,Tracer,Midseason Madness: Qualifiers
50269,39117,Route 66,payload,AlphaYi,Hangzhou Spark,Tracer,Midseason Madness: Qualifiers
50289,39117,Route 66,payload,AlphaYi,Hangzhou Spark,Widowmaker,Midseason Madness: Qualifiers
50308,39117,Route 66,payload,BERNAR,Hangzhou Spark,Doomfist,Midseason Madness: Qualifiers
50328,39117,Route 66,payload,BERNAR,Hangzhou Spark,Sigma,Midseason Madness: Qualifiers
50342,39117,Route 66,payload,BERNAR,Hangzhou Spark,Wrecking Ball,Midseason Madness: Qualifiers
50383,39117,Route 66,payload,Superich,Hangzhou Spark,Ana,Midseason Madness: Qualifiers
50387,39117,Route 66,payload,Superich,Hangzhou Spark,Baptiste,Midseason Madness: Qualifiers
50412,39117,Route 66,payload,Superich,Hangzhou Spark,Brigitte,Midseason Madness: Qualifiers
50444,39117,Route 66,payload,irony,Hangzhou Spark,Zenyatta,Midseason Madness: Qualifiers
50485,39117,Route 66,payload,shy,Hangzhou Spark,Sojourn,Midseason Madness: Qualifiers
50521,39117,Route 66,payload,AimGod,Seoul Infernal,Ana,Midseason Madness: Qualifiers
50535,39117,Route 66,payload,AimGod,Seoul Infernal,Zenyatta,Midseason Madness: Qualifiers
50575,39117,Route 66,payload,Belosrea,Seoul Infernal,Doomfist,Midseason Madness: Qualifiers
50590,39117,Route 66,payload,Belosrea,Seoul Infernal,Roadhog,Midseason Madness: Qualifiers
50614,39117,Route 66,payload,Belosrea,Seoul Infernal,Sigma,Midseason Madness: Qualifiers
50634,39117,Route 66,payload,Belosrea,Seoul Infernal,Wrecking Ball,Midseason Madness: Qualifiers
50679,39117,Route 66,payload,FIXA,Seoul Infernal,Ana,Midseason Madness: Qualifiers
50705,39117,Route 66,payload,FIXA,Seoul Infernal,Baptiste,Midseason Madness: Qualifiers
50727,39117,Route 66,payload,FIXA,Seoul Infernal,Brigitte,Midseason Madness: Qualifiers
50751,39117,Route 66,payload,FIXA,Seoul Infernal,Moira,Midseason Madness: Qualifiers
